food_id,food_name,category,ingredients,contains_allergens,allergen_score,calories,protein_g,fat_g,carbs_g,sodium_mg,sugar_g,fiber_g,serving_size_g,is_vegan,is_gluten_free,is_dairy_free,price_usd,brand,country,spice_level,shelf_life_days,image_url,packaging_type,rating
4023,Tacos,Fast Food,"cheese, beef, tortilla, lettuce",dairy,0.33914723001705505,181,38.69069928334848,43.5355990505983,45.30660121129416,158,23.05686236699996,17.25996916145426,382,0,1,0,6.81,BrandD,USA,0,191,https://source.unsplash.com/featured/?tacos&sig=4023,Box,3.83
4024,Sandwich,Fast Food,"lettuce, bread, mayonnaise",,0.583828591341117,199,12.027759563867079,1.8816790479066343,86.68338661990217,567,17.422040216878393,11.02695688534201,179,0,0,0,9.82,BrandE,UK,3,165,https://source.unsplash.com/featured/?sandwich&sig=4024,Box,4.55
4025,Cake,Bakery,"wheat flour, sugar, egg, butter","egg,gluten",0.23996221033911536,711,39.47097224581685,36.23165843740095,82.57677872051359,680,55.168967632480246,13.617509369810158,114,1,1,1,15.6,BrandC,India,4,296,https://source.unsplash.com/featured/?cake&sig=4025,Bottle,4.5
4026,Idli,Indian,"salt, rice, lentils",,0.09485476696883433,198,11.775679317812273,29.40399863669672,11.993536952637808,678,1.935862288198984,12.035230252590509,86,0,0,1,17.46,BrandB,India,0,182,https://source.unsplash.com/featured/?idli&sig=4026,Wrapper,1.62
4027,Cake,Bakery,"butter, sugar, egg, wheat flour","gluten,egg",0.03204795698393903,770,28.820712961396065,33.4655637897754,86.13029215261538,731,5.4522660820082525,7.507385261036543,240,0,0,1,11.06,BrandC,UK,4,85,https://source.unsplash.com/featured/?cake&sig=4027,Pouch,3.56
4028,Idli,Indian,"rice, lentils, salt",,0.10338303071709198,231,14.737131732515305,13.479845792680742,78.92889773496194,65,35.978532134965214,12.261995443753047,260,1,0,0,11.78,BrandD,Canada,1,239,https://source.unsplash.com/featured/?idli&sig=4028,Wrapper,4.23
4029,Salad,Snack,"olive oil, tomato, lettuce",,0.5199965790464556,424,2.325123081455608,46.73862513244693,41.157992169200675,726,54.055509852209866,6.468000003016973,235,1,0,0,13.19,BrandD,USA,0,231,https://source.unsplash.com/featured/?salad&sig=4029,Wrapper,1.98
4030,Curry,Indian,"spices, tomato, oil",,0.06339389131841111,600,8.358336913695585,33.43404059704642,11.946585200259095,515,49.878482153203585,19.340946386101447,266,1,0,1,5.43,BrandB,Canada,3,140,https://source.unsplash.com/featured/?curry&sig=4030,Wrapper,3.63
4031,Cake,Bakery,"egg, butter, wheat flour","gluten,egg",0.2157606436576861,243,31.34923258919256,2.752585811479312,10.2953428872164,732,34.287863595502806,1.3165864579244868,79,0,0,1,2.16,BrandA,Australia,2,110,https://source.unsplash.com/featured/?cake&sig=4031,Bottle,3.24
4032,Sushi,Chinese,"salmon, nori, soy sauce",soy,0.8756087556203002,718,23.46564037080556,12.019572312926785,94.96046190680498,220,27.686061237156927,18.64559824685899,107,0,0,0,9.39,BrandA,UK,2,257,https://source.unsplash.com/featured/?sushi&sig=4032,Bottle,3.07
4033,Sandwich,Fast Food,"cheese, lettuce, mayonnaise, bread",dairy,0.23517922804640345,183,21.195981423534736,14.522827946289153,1.9345788336402157,780,48.49977698986193,12.935027145202913,377,0,1,1,18.71,BrandC,Canada,2,207,https://source.unsplash.com/featured/?sandwich&sig=4033,Box,1.1
4034,Burger,Fast Food,"cheese, bun, lettuce",dairy,0.31567124605367214,726,33.08624244404123,47.94231616521247,14.92299252423311,484,38.44059717798406,4.156597069197314,139,0,1,0,18.98,BrandB,Canada,4,299,https://source.unsplash.com/featured/?burger&sig=4034,Bottle,3.85
4035,Biryani,Indian,"chicken, rice, onion, yogurt",,0.10744689515645856,255,19.645247912917128,16.058199047246816,83.95860840612168,183,32.591267263043434,4.294694089531981,144,1,0,1,9.27,BrandC,India,0,238,https://source.unsplash.com/featured/?biryani&sig=4035,Bottle,2.47
4036,Noodles,Chinese,"noodles, vegetables, oil",,0.2046555757948748,471,3.839437849828785,34.14558783479345,33.31788025622867,317,41.628216160279585,9.191376369808129,485,0,1,0,13.62,BrandE,India,3,91,https://source.unsplash.com/featured/?noodles&sig=4036,Pouch,1.32
4037,Paratha,Indian,"wheat flour, salt, butter",gluten,0.6485390733430392,551,14.45080904055595,42.06374333550182,22.78019589030273,702,19.478613341489623,7.773063863562603,492,0,0,1,8.5,BrandB,Canada,3,254,https://source.unsplash.com/featured/?paratha&sig=4037,Wrapper,2.41
4038,Noodles,Chinese,"oil, noodles, vegetables",,0.7313950509044104,726,35.26141268024436,29.71225036200695,48.802261755533586,686,8.272556450004343,15.655233251606521,404,1,0,0,8.29,BrandB,UK,3,289,https://source.unsplash.com/featured/?noodles&sig=4038,Wrapper,2.25
4039,Sushi,Chinese,"nori, rice, soy sauce, salmon",soy,0.4505619076573445,325,24.648912378209673,46.11305902994303,69.2755454528569,607,40.807240768219685,10.923587887869413,145,1,1,0,4.89,BrandD,India,4,279,https://source.unsplash.com/featured/?sushi&sig=4039,Box,4.75
4040,Samosa,Indian,"wheat flour, spices, peas",gluten,0.9462175129288543,732,12.490880250487868,29.675216927987922,61.871092544226066,383,35.83600977146181,3.1294592650205155,451,0,1,1,1.63,BrandC,India,5,214,https://source.unsplash.com/featured/?samosa&sig=4040,Bottle,1.15
4041,Samosa,Indian,"peas, oil, wheat flour, potato",gluten,0.6765643357424982,401,4.2068963761938205,19.686660939423806,2.170343398328453,273,46.42164961166568,19.926371301617912,98,0,1,0,3.64,BrandD,UK,4,211,https://source.unsplash.com/featured/?samosa&sig=4041,Wrapper,2.45
4042,Samosa,Indian,"spices, wheat flour, oil",gluten,0.21190166530153443,281,35.2139547789221,3.2173472369096916,48.146451519674635,669,7.884781286143152,5.007893987184349,417,0,1,1,9.31,BrandE,Australia,4,138,https://source.unsplash.com/featured/?samosa&sig=4042,Wrapper,1.88
4043,Noodles,Chinese,"oil, noodles, soy sauce",soy,0.1810810259153347,684,19.76630704351686,13.785824348952222,92.35983548276532,620,15.30886180374951,1.273119360776569,146,1,1,1,6.41,BrandA,Australia,0,283,https://source.unsplash.com/featured/?noodles&sig=4043,Wrapper,3.65
4044,Sushi,Chinese,"nori, rice, salmon, soy sauce",soy,0.6963762818576039,303,8.646416756679969,32.47431708633625,49.266485253806835,163,24.472330993242338,17.42467423472842,264,0,0,1,18.04,BrandA,UK,4,170,https://source.unsplash.com/featured/?sushi&sig=4044,Bottle,1.3
4045,Pasta,Italian,"pasta, cheese, garlic, tomato, olive oil",dairy,0.5208086354439674,139,25.215691981930444,23.972363671477503,26.010237478134805,454,43.43476035545873,17.852702382919787,131,0,1,1,14.75,BrandA,Australia,2,103,https://source.unsplash.com/featured/?pasta&sig=4045,Wrapper,1.01
4046,Burger,Fast Food,"tomato, bun, cheese, beef patty, lettuce",dairy,0.34073307500717276,74,30.556333256686603,6.3625764505047355,3.688895262909339,97,7.478267217931698,6.749271278163079,79,1,1,0,14.79,BrandA,Australia,5,110,https://source.unsplash.com/featured/?burger&sig=4046,Box,3.56
4047,Sushi,Chinese,"nori, rice, salmon, soy sauce",soy,0.8903544566623363,354,7.910357689661843,11.070292451087974,36.20005713923673,349,36.15377244858346,14.553951091487114,362,0,0,1,3.48,BrandD,Canada,3,75,https://source.unsplash.com/featured/?sushi&sig=4047,Bottle,4.59
4048,Idli,Indian,"lentils, rice, salt",,0.6715105887983637,103,23.884551380385076,25.243156861134057,72.18112684049275,570,17.913154301494526,14.209502950791215,328,1,1,0,7.3,BrandB,India,0,82,https://source.unsplash.com/featured/?idli&sig=4048,Bottle,2.62
4049,Sandwich,Fast Food,"bread, mayonnaise, tomato, cheese",dairy,0.6973783151246521,267,33.03283778582116,46.07648061118165,59.04585798952791,775,45.09375808375973,2.2356808462847044,191,0,0,1,2.9,BrandD,India,5,73,https://source.unsplash.com/featured/?sandwich&sig=4049,Pouch,2.08
4050,Sandwich,Fast Food,"lettuce, tomato, cheese",dairy,0.38542115555437095,591,15.09774623837147,32.53667238753961,68.53063160661192,661,30.18811063276307,8.840410816823285,458,1,1,0,19.45,BrandB,UK,0,241,https://source.unsplash.com/featured/?sandwich&sig=4050,Pouch,4.86
4051,Samosa,Indian,"spices, peas, oil",,0.7832681086965423,318,19.496515014605045,47.06667664674139,20.563804998126233,689,47.81815243152293,6.179233229586396,359,0,1,0,16.11,BrandB,India,5,291,https://source.unsplash.com/featured/?samosa&sig=4051,Box,1.03
4052,Cake,Bakery,"butter, sugar, egg",egg,0.1639707117129625,368,3.774554580025126,20.330824576901176,5.25939756017045,291,0.5817624146855072,8.505130356307903,285,0,0,0,16.79,BrandC,Canada,3,197,https://source.unsplash.com/featured/?cake&sig=4052,Bottle,2.67
4053,Curry,Indian,"oil, onion, tomato",,0.8383857229352575,658,5.358550842436872,20.41624297947376,29.05946320588142,243,56.53148607509067,16.17019470109803,312,0,1,0,7.22,BrandE,USA,5,113,https://source.unsplash.com/featured/?curry&sig=4053,Pouch,3.49
4054,Salad,Snack,"cucumber, tomato, olive oil",,0.5256347993492699,701,34.317381513540575,16.4178791104334,72.91985605821814,105,23.939161468268942,6.974909984469024,344,0,0,0,2.04,BrandB,UK,5,68,https://source.unsplash.com/featured/?salad&sig=4054,Wrapper,2.82
4055,Sushi,Chinese,"salmon, soy sauce, nori",soy,0.037222465990338405,780,29.5620412625224,13.507967706331701,59.898632772924564,733,25.589660538797773,1.21964399813276,257,0,0,0,13.75,BrandE,UK,1,246,https://source.unsplash.com/featured/?sushi&sig=4055,Pouch,4.81
4056,Salad,Snack,"olive oil, tomato, cucumber",,0.0987284667611249,321,21.152180182023113,15.437673490542917,89.75946645564466,770,33.719665735732484,11.64944398246397,398,1,0,1,1.33,BrandB,UK,2,231,https://source.unsplash.com/featured/?salad&sig=4056,Wrapper,3.67
4057,Milkshake,Beverage,"sugar, ice cream, milk",dairy,0.5870880192803493,517,21.903576180955582,36.32515866634696,39.36462664227725,583,19.124966448687797,11.93934204909145,409,1,1,0,10.68,BrandD,UK,5,87,https://source.unsplash.com/featured/?milkshake&sig=4057,Pouch,4.49
4058,Ice Cream,Dessert,"vanilla, sugar, milk, cream",dairy,0.8760612872104929,766,7.152253984088124,1.0014581094773702,50.40187892739229,303,21.568161546463884,16.758139791961106,277,1,1,1,10.73,BrandE,USA,3,45,https://source.unsplash.com/featured/?ice-cream&sig=4058,Wrapper,4.22
4059,Noodles,Chinese,"oil, soy sauce, vegetables",soy,0.6817614842928031,626,6.676408017300733,5.216354775815408,64.75624798322062,137,47.0535758048443,5.605062332132915,103,1,1,0,9.09,BrandD,Australia,3,206,https://source.unsplash.com/featured/?noodles&sig=4059,Pouch,2.98
4060,Pizza,Fast Food,"oregano, olive oil, cheese",dairy,0.8090054961274522,205,12.012678800409114,6.150437948083603,19.711744211116045,524,48.708196740514396,3.0014795768021973,242,1,0,1,8.2,BrandE,UK,5,178,https://source.unsplash.com/featured/?pizza&sig=4060,Box,3.94
4061,Ice Cream,Dessert,"sugar, cream, vanilla, milk",dairy,0.8734305613058972,77,14.431143798088662,41.266771661599954,66.06183697589725,706,15.997110949451649,4.307624113650263,284,0,1,0,17.61,BrandB,UK,4,141,https://source.unsplash.com/featured/?ice-cream&sig=4061,Wrapper,4.76
4062,Pasta,Italian,"garlic, pasta, cheese",dairy,0.8055396301045815,348,13.962143049130896,42.87082122638373,65.86692427855785,762,23.115688505536994,15.25056030645704,99,0,1,0,14.03,BrandE,Australia,4,230,https://source.unsplash.com/featured/?pasta&sig=4062,Pouch,4.8
4063,Milkshake,Beverage,"ice cream, milk, sugar",dairy,0.7460937136718031,192,35.87103111101947,4.991044635338234,35.65749076467238,97,59.72664478251108,1.7582498886179199,403,1,1,0,12.45,BrandC,Canada,2,267,https://source.unsplash.com/featured/?milkshake&sig=4063,Bottle,1.65
4064,Cake,Bakery,"butter, wheat flour, egg","egg,gluten",0.4050817093602672,89,11.095765458252297,42.580858761865976,92.17447816935005,735,28.930972364445314,1.4216605455982823,214,1,1,1,14.17,BrandD,USA,0,300,https://source.unsplash.com/featured/?cake&sig=4064,Bottle,3.48
4065,Milkshake,Beverage,"milk, sugar, ice cream",dairy,0.11131519136080859,360,5.8605764012855435,39.31797118207522,16.120063441412306,367,26.184546377715073,6.434014139747573,224,1,0,1,14.09,BrandE,Canada,2,64,https://source.unsplash.com/featured/?milkshake&sig=4065,Box,4.26
4066,Noodles,Chinese,"vegetables, oil, noodles",,0.47483056023374826,336,1.803093602106144,9.874956366440028,97.61687638291602,423,19.337855944609533,16.76237891678593,193,0,1,0,11.1,BrandD,India,3,159,https://source.unsplash.com/featured/?noodles&sig=4066,Wrapper,3.56
4067,Dosa,Indian,"oil, lentils, rice",,0.7912626630660611,278,6.910070181074682,23.590509744793085,94.80292947160534,89,35.94769334460737,13.426666829840455,309,1,1,0,2.05,BrandD,UK,0,221,https://source.unsplash.com/featured/?dosa&sig=4067,Bottle,2.31
4068,Dosa,Indian,"oil, rice, lentils",,0.7549200879018568,77,37.57418804202049,9.848298552528451,68.71887038174206,172,38.232804166286265,16.699940197258726,332,1,1,1,7.96,BrandD,India,3,107,https://source.unsplash.com/featured/?dosa&sig=4068,Box,4.84
4069,Tacos,Fast Food,"tortilla, cheese, lettuce",dairy,0.2362056944473453,773,7.088081770440621,44.326505507682995,57.13803279596582,790,8.160352883417588,18.094777355410816,176,0,0,1,13.02,BrandD,Australia,3,266,https://source.unsplash.com/featured/?tacos&sig=4069,Box,2.29
4070,Sandwich,Fast Food,"bread, lettuce, mayonnaise, tomato, cheese",dairy,0.7288742361239791,647,11.574287305372538,48.88776358592509,92.23244199902999,307,1.1415711508477377,4.994061588150565,469,0,1,1,9.04,BrandB,Australia,3,113,https://source.unsplash.com/featured/?sandwich&sig=4070,Box,3.9
4071,Biryani,Indian,"rice, yogurt, onion, spices",,0.44973130475728995,205,33.412445587926726,48.351600755101735,10.900809050425638,225,11.999673470262035,17.25141871834897,440,1,1,0,2.03,BrandD,Canada,2,113,https://source.unsplash.com/featured/?biryani&sig=4071,Pouch,3.24
4072,Salad,Snack,"cucumber, lettuce, olive oil",,0.6634208053313577,369,13.630435566215718,4.979376787761367,33.93111311565129,366,1.0870520970112452,0.2113895676467692,404,0,0,0,8.92,BrandE,UK,1,224,https://source.unsplash.com/featured/?salad&sig=4072,Wrapper,1.18
4073,Cake,Bakery,"egg, butter, sugar, wheat flour","gluten,egg",0.5877522156725764,387,10.190038783711664,5.31684398016892,58.06308604976559,525,46.378746839292326,17.34663349051968,179,0,1,1,19.28,BrandC,Canada,2,240,https://source.unsplash.com/featured/?cake&sig=4073,Pouch,2.99
4074,Curry,Indian,"oil, tomato, spices",,0.46693810897155663,360,5.071766454754907,14.686023951465069,13.78890582259927,668,36.05290443129213,17.55900377915795,234,0,0,0,6.63,BrandB,Canada,1,112,https://source.unsplash.com/featured/?curry&sig=4074,Box,3.28
4075,Soup,Snack,"vegetables, salt, pepper",,0.6351588445601263,516,1.1658080296853672,19.63123535039199,37.45062064087325,352,2.4355886414445793,15.332870395031104,427,0,0,1,3.59,BrandA,India,0,179,https://source.unsplash.com/featured/?soup&sig=4075,Wrapper,1.74
4076,Dosa,Indian,"oil, lentils, rice",,0.7937206209489596,300,24.87285027154398,4.442611255066776,37.07264877641791,119,19.475966403261182,5.454688073899348,214,0,0,1,6.72,BrandB,Australia,2,268,https://source.unsplash.com/featured/?dosa&sig=4076,Box,2.86
4077,Idli,Indian,"rice, lentils, salt",,0.6669877898682801,770,36.94000362498919,11.816517189169426,73.61283485357052,138,38.43679041052218,6.602493001536485,274,0,0,0,3.39,BrandD,UK,5,218,https://source.unsplash.com/featured/?idli&sig=4077,Box,1.01
4078,Salad,Snack,"olive oil, lettuce, tomato, cucumber",,0.47092567031120425,650,39.57270142418752,12.00860932088022,79.36412175880889,181,57.92573957251722,10.016195155471166,454,0,0,0,18.73,BrandB,USA,1,295,https://source.unsplash.com/featured/?salad&sig=4078,Pouch,4.17
4079,Bread,Bakery,"yeast, water, wheat flour, salt",gluten,0.2974293982574059,301,5.781341858867963,2.745829100394756,92.26967952306399,620,9.137616967146325,5.76211109410905,481,0,1,1,12.76,BrandC,India,1,72,https://source.unsplash.com/featured/?bread&sig=4079,Wrapper,3.42
4080,Pasta,Italian,"cheese, garlic, olive oil, tomato, pasta",dairy,0.9525725029274005,209,12.13048540980449,15.719233533835347,72.37060965647653,602,37.25837961280383,15.261000459256735,311,0,0,1,4.77,BrandA,Australia,5,76,https://source.unsplash.com/featured/?pasta&sig=4080,Pouch,1.57
4081,Dosa,Indian,"rice, lentils, oil",,0.09390107655654156,525,13.970116836531815,48.73042903395238,12.081742964877922,328,19.15797694997141,6.156954098746614,237,0,1,1,15.44,BrandE,USA,5,42,https://source.unsplash.com/featured/?dosa&sig=4081,Pouch,1.04
4082,Chocolate,Dessert,"cocoa, butter, sugar, milk",dairy,0.08186723220399983,800,25.082001221824655,45.182817102521774,77.2540038582538,86,56.49899510901767,1.5053828696861138,390,1,1,1,3.13,BrandA,UK,4,78,https://source.unsplash.com/featured/?chocolate&sig=4082,Bottle,1.66
4083,Samosa,Indian,"wheat flour, spices, peas",gluten,0.6647122883108916,447,17.280253662142723,1.8293886083421094,18.54057670941537,423,18.938977071857586,5.0527314706098725,158,1,1,1,15.07,BrandD,USA,2,72,https://source.unsplash.com/featured/?samosa&sig=4083,Bottle,3.37
4084,Bread,Bakery,"yeast, wheat flour, water",gluten,0.5887961768157117,286,22.467693136675525,45.27347545923758,26.834873596099797,470,19.001867779197546,6.3200807047318435,161,1,0,0,11.44,BrandA,Canada,3,147,https://source.unsplash.com/featured/?bread&sig=4084,Box,3.9
4085,Paratha,Indian,"salt, wheat flour, butter",gluten,0.3291426313453144,798,34.51364213072125,39.169348805674176,54.64447842013731,101,1.3671777943650931,7.598803713027595,320,0,1,0,11.65,BrandC,USA,5,229,https://source.unsplash.com/featured/?paratha&sig=4085,Bottle,2.47
4086,Chocolate,Dessert,"butter, cocoa, milk, sugar",dairy,0.2319614284351782,139,27.46626442088814,32.96875116021138,66.31946411315775,386,54.52777861701613,11.081635119590834,73,1,0,0,2.89,BrandD,India,4,51,https://source.unsplash.com/featured/?chocolate&sig=4086,Pouch,2.59
4087,Pasta,Italian,"pasta, tomato, cheese, olive oil",dairy,0.12517232240667842,333,2.4221767299049426,22.436886402186595,8.75914529451016,23,21.435609366362172,18.96169406778364,446,1,1,1,15.72,BrandA,UK,4,175,https://source.unsplash.com/featured/?pasta&sig=4087,Box,1.41
4088,Paratha,Indian,"butter, salt, wheat flour",gluten,0.35326108034538206,344,8.797530467703744,17.64142074337442,90.40295037918905,741,29.46347997943859,15.895334193763995,333,0,0,1,12.64,BrandE,Canada,4,114,https://source.unsplash.com/featured/?paratha&sig=4088,Pouch,1.5
4089,Noodles,Chinese,"soy sauce, vegetables, oil",soy,0.6917162117513588,188,7.996158807088374,35.689299035697466,50.16087001063369,719,22.851402320960847,0.06479055250950605,180,0,1,1,8.18,BrandB,Canada,4,179,https://source.unsplash.com/featured/?noodles&sig=4089,Wrapper,2.68
4090,Curry,Indian,"oil, tomato, spices",,0.27038376406723175,82,15.264551423298634,28.938882519431573,27.735153455067966,459,37.928107241602845,17.000268226494,412,1,1,1,3.61,BrandC,Canada,4,87,https://source.unsplash.com/featured/?curry&sig=4090,Bottle,2.74
